"","City","X","long","lat"
"2008","Coatesville",105,-77.2586974285714,39.9489652380952
"2009","Coats",2,-78.59834,35.39756
"2010","Cobb",16,-113.441444375,37.806389375
"2011","Cobbs Creek",1,-76.35323,37.48181
"2012","Cobbtown",5,-82.140116,32.291938
"2013","Cobleskill",32,-74.4450278125,42.6850371875
"2014","Coburn",1,-77.45833,40.86822
"2015","Coburn Gore",1,-70.75814,45.37826
"2016","Cochise",5,-109.9709,32.130414
"2017","Cochran",10,-83.331574,32.416005
"2018","Cochranton",8,-80.1246,41.52751375
"2019","Cochranville",8,-75.92010875,39.8982275
"2020","Cockeysville",166,-76.6592196385542,39.4797231927711
"2021","Cocoa",668,-80.7964225898204,28.4044034281437
"2022","Cocoa-Rockledge",1,-80.71831,28.35653
"2023","Cocoa Beach",20,-80.6104665,28.320142
"2024","Cocoa Beach-Cape Canaveral",3,-80.6452933333333,28.4050733333333
"2025","Cocolalla",5,-116.62652,48.085724
"2026","Coconut Creek",52,-80.1808313461539,26.2988598076923
"2027","Coden",10,-88.148967,30.369618
"2028","Cody",6,-109.213483333333,44.6198966666667
"2029","Codyville Plt",1,-67.70337,45.43798
"2030","Coeburn",12,-82.4788025,36.94645
"2031","Coeur D Alene",96,-116.751140625,47.6595854166667
"2032","Coeymans Hollow",9,-73.9298822222222,42.4916322222222
"2033","Coffeen",1,-89.39948,39.08858
"2034","Coffeeville",1,-88.08413,31.75547
"2035","Coffeyville",2,-95.58121,37.04594
"2036","Cogan Station",9,-77.07765,41.3183188888889
"2037","Cohasset",14,-92.0593221428571,46.90344
"2038","Cohocton",2,-77.510805,42.496595
"2039","Cohoes",89,-73.7357141573034,42.7841266292135
"2040","Cohutta",1,-84.97336,34.9389
"2041","Cokato",6,-94.1998283333333,45.0789366666667
"2042","Coker",44,-87.6714340909091,33.2466090909091
"2043","Cokeville",1,-110.8254,41.82458
"2044","Colbert",21,-115.40674047619,46.5183776190476
"2045","Colby",4,-95.6528725,42.1220925
"2046","Colchester",83,-72.5078484337349,42.1434906024096
"2047","Cold Brook",4,-74.98839,43.294545
"2048","Cold Spring",99,-79.8376172727273,42.3718618181818
"2049","Cold Spring Harbor",27,-73.4532140740741,40.8585903703704
"2050","Coldspring",1,-95.20278,30.5665
"2051","Coldwater",34,-87.6258202941176,38.1040032352941
"2052","Colebrook",6,-71.4645633333333,44.91731
"2053","Coleman",14,-90.9900464285714,35.1780871428571
"2054","Coleman Falls",2,-79.290675,37.49321
"2055","Colerain",1,-76.85691,36.14619
"2056","Coleraine",1,-93.43312,47.28274
"2057","Coleville",54,-119.4121,38.3965572222222
"2058","Colfax",451,-106.026096829268,38.5988631929047
"2059","Colgate",5,-88.240758,43.205512
"2060","College Corner",3,-84.7711566666667,39.5815666666667
"2061","College Grove",12,-86.6742341666667,35.8183166666667
"2062","College Park",309,-76.9257754368932,39.0143427831715
"2063","College Place",1,-118.3886,46.04386
"2064","College Point",39,-73.8337961538462,40.79032
"2065","College Station",9,-96.3225333333333,30.5957811111111
"2066","Collegeville",990,-75.4528187171717,40.1723659292929
"2067","Colleyville",9,-97.1494277777778,32.8898133333333
"2068","Colliers",1,-80.60631,40.35733
"2069","Collierville",59,-89.6713820338983,35.0400991525424
"2070","Collingswood",31,-75.0812312903226,39.9195067741936
"2071","Collins",27,-88.4762244444444,32.2023448148148
"2072","Collinston",14,-112.061757142857,41.7893321428571
"2073","Collinsville",180,-88.5383316111111,37.647015
"2074","Collyer",2,-100.1115,39.02394
"2075","Colma",5,-122.45706,37.67773
"2076","Colmar",245,-75.2587907755102,40.2733764489796
"2077","Colmesneil",1,-94.22921,30.85053
"2078","Colo",3,-93.3094,42.0145833333333
"2079","Cologne",35,-93.790982,44.78241
"2080","Coloma",38,-86.6672618421053,42.3896126315789
"2081","Colon",6,-85.3339616666667,41.9577883333333
"2082","Colona",15,-90.3316433333333,41.447648
"2083","Colonia",99,-74.3212695959596,40.5954856565657
"2084","Colonial Beach",20,-77.007897,38.1989005
"2085","Colonial Heights",365,-77.3966659726027,37.2795351506849
"2086","Colonie",32,-73.74218625,42.6892328125
"2087","Colorado City",30,-103.111553333333,35.1370893333333
"2088","Colorado Springs",4614,-104.780921434764,38.8643355114868
"2089","Colquitt",17,-84.6646741176471,31.1626476470588
"2090","Colrain",5,-72.724692,42.67649
"2091","Colt",4,-90.81198,35.10105
"2092","Colton",2755,-117.396264319419,34.217818323049
"2093","Colts Neck",22,-74.1812877272727,40.2782090909091
"2094","Columbia",16943,-80.9368754801393,34.407926261583
"2095","Columbia City",22,-99.0202090909091,42.8705436363636
"2096","Columbia Station",14,-81.929895,41.3110571428571
"2097","Columbiana",33,-85.9075790909091,34.1321812121212
"2098","Columbiaville",19,-83.4402931578947,43.1500494736842
"2099","Columbus",11605,-83.0555460199914,39.8374328938389
"2100","Columbus Grove",6,-84.02187,40.8603366666667
"2101","Columbus Junction",5,-91.3949,41.28351
"2102","Colusa",86,-122.031004651163,39.2311474418605
"2103","Colville",3,-117.935233333333,48.5473333333333
"2104","Comanche",3,-98.7718133333333,32.0144166666667
"2105","Comer",4,-83.11651,34.0394175
"2106","Comfort",8,-98.9220875,29.986525
"2107","Commack",336,-73.286649375,40.8224753273809
"2108","Commerce",462,-104.034853787879,34.105159004329
"2109","Commerce City",483,-104.908687163561,39.819036873706
"2110","Como",4,-86.7058675,35.0010325
"2111","Comptche",14,-123.606021428571,39.3422114285714
"2112","Compton",2863,-118.216732476423,33.8865168110374
"2113","Comstock Park",96,-85.6639942708333,43.0502757291667
"2114","Concan",2,-99.74318,29.57087
"2115","Concho",5,-109.6394,34.403834
"2116","Concord",3328,-109.600047825421,38.5126298413462
"2117","Concord Twp",1,-81.22429,41.67457
"2118","Concordia",34,-93.6125088235294,38.9909382352941
"2119","Concrete",20,-121.747625,48.507874
"2120","Condon",41,-120.207851219512,45.2748841463415
"2121","Conemaugh",1,-78.8827,40.35221
"2122","Conestoga",26,-76.3513573076923,39.9459230769231
"2123","Conewango Valley",2,-79.047375,42.283755
"2124","Confluence",7,-79.3328942857143,39.8035757142857
"2125","Congers",16,-73.936990625,41.15639625
"2126","Congress",57,-113.024012280702,34.2212112280702
"2127","Conifer",46,-105.320617391304,39.5056113043478
"2128","Conklin",6,-84.1626083333333,42.966025
"2129","Conley",222,-84.337693018018,33.6681419369369
"2130","Conneaut",6,-80.5582766666667,41.9142983333333
"2131","Conneaut Lake",5,-80.280668,41.60505
"2132","Conneautville",3,-80.3003633333333,41.70207
"2133","Connell",4,-118.996975,46.70168
"2134","Connellsville",8,-79.58659,40.035725
"2135","Connelly Springs",40,-81.50534925,35.724435
"2136","Conner",2,-114.0334,45.812465
"2137","Connersville",20,-85.1483415,39.6411035
"2138","Conover",48,-81.3975075,35.9921958333333
"2139","Conowingo",13,-76.1634561538462,39.67103
"2140","Conrad",4,-107.1690125,46.76007
"2141","Conrath",2,-91.11071,45.341165
"2142","Conroe",488,-95.4552962909836,30.240965204918
"2143","Conservation",160,-80.756765125,26.164192125
"2144","Conshohocken",1655,-75.3111896495468,40.0775964833837
"2145","Constableville",5,-75.406762,43.580298
"2146","Constantine",30,-85.6699786666667,41.8466673333333
"2147","Continental",1,-84.20272,41.09291
"2148","Continental Divide",25,-108.412956,35.4667936
"2149","Contoocook",73,-71.6789575342466,43.1901328767123
"2150","Convent",9,-90.8914977777778,30.1039911111111
"2151","Converse",109,-98.1802247706422,29.5714964220183
"2152","Convoy",9,-84.7012366666667,40.9262311111111
"2153","Conway",2180,-79.1156109972477,33.8909867293578
"2154","Conyers",350,-84.0203502,33.6619594
"2155","Cook",9,-92.7703666666667,47.8297811111111
"2156","Cookeville",97,-85.4803191752577,36.137541443299
"2157","Cooks",1,-86.53638,45.89017
"2158","Cookstown",1,-74.56284,40.04724
"2159","Cooksville",22,-77.0146018181818,39.3253704545455
"2160","Cookville",2,-94.860655,33.2442
"2161","Cool",95,-121.010911578947,38.8917636842105
"2162","Cool Ridge",3,-81.1148133333333,37.66356
"2163","Coolidge",122,-111.47204057377,33.0436983606557
"2164","Coolville",7,-81.82141,39.2104571428571
"2165","Coon Valley",3,-91.11071,43.73838
"2166","Cooper",2,-95.687635,33.37488
"2167","Cooper City",4,-80.2736525,26.049205
"2168","Coopersburg",51,-75.4362641176471,40.523931372549
"2169","Cooperstown",1,-79.86165,41.55601
"2170","Coopersville",65,-85.9406747692308,43.0581818461538
"2171","Coos Bay",401,-124.228967830424,43.3053204987531
"2172","Coosawhatchie",46,-80.9300856521739,32.5809830434783
"2173","Copake",3,-73.54056,42.0881266666667
"2174","Copake Falls",2,-73.52641,42.131715
"2175","Copalis Beach",3,-124.1641,47.1168866666667
"2176","Copalis Crossing",1,-124.0789,47.11264
"2177","Cope",62,-81.6831677419355,33.5885561290323
"2178","Copenhagen",4,-75.63193,43.862875
"2179","Copiague",96,-73.3972951041667,40.6850897916667
"2180","Coplay",3,-75.51295,40.69465
"2181","Copley",4,-81.6522675,41.1033225
"2182","Coppell",96,-97.0077016666667,32.94719125
"2183","Copper Hill",2,-80.157525,37.055885
"2184","Copperas Cove",1,-97.9234,31.07514
"2185","Copperhill",1,-84.49392,35.0814
"2186","Copperopolis",68,-120.626595588235,37.9418716176471
"2187","Coquille",252,-124.244678571429,43.1656013492063
"2188","Coral Gables",28,-80.2692710714286,25.746405
"2189","Coral Springs",111,-80.2755124324324,26.260056036036
"2190","Coral Springs-Margate",6,-80.29718,26.2634816666667
"2191","Coralville",63,-91.5823219047619,41.6876966666667
"2192","Coram",117,-73.0058490598291,40.8771694871795
"2193","Coraopolis",150,-80.15946856,40.49459748
"2194","Corbett",211,-122.182208530806,45.5629322274882
"2195","Corbin",13,-84.09905,36.9457484615385
"2196","Corbin City",5,-74.767454,39.282524
"2197","Corcoran",58,-119.538327586207,36.0660956896552
"2198","Cordele",38,-83.7598544736842,31.9535815789474
"2199","Cordesville",28,-79.8534635714286,33.1389614285714
"2200","Cordova",421,-88.224137695962,34.9238806413302
"2201","Corfu",184,-78.41168875,43.0030985869565
"2202","Corinne",3,-112.167233333333,41.5669866666667
"2203","Corinth",22,-82.5070490909091,39.2013631818182
"2204","Cornelia",31,-83.5534577419355,34.5139770967742
"2205","Cornelius",200,-90.15011365,37.68445055
"2206","Cornell",10,-90.902435,44.743696
"2207","Cornersville",18,-86.8834011111111,35.348435
"2208","Corning",141,-117.565162765957,39.9354802836879
"2209","Cornish",2,-70.78738,43.799485
"2210","Cornville",15,-111.925366666667,34.7854453333333
"2211","Cornwall",17,-74.0192082352941,41.4171552941176
"2212","Cornwall Bridge",15,-73.3765666666667,41.8153833333333
"2213","Corolla",1,-75.83307,36.38741
"2214","Corona",8621,-112.526356428489,34.6530827386614
"2215","Corona del Mar",3,-117.875466666667,33.60526
"2216","Corona Del Mar",1,-117.8751,33.60501
"2217","Coronado",85,-117.168282352941,32.6873738823529
"2218","Corpus Christi",44,-97.4368652272727,27.7600079545455
"2219","Corral",2,-115.0043,43.320865
"2220","Corrales",1,-106.6436,35.19792
"2221","Correctionville",7,-95.7899971428571,42.4811657142857
"2222","Correll",1,-96.22081,45.24212
"2223","Corrigan",7,-94.8106228571429,31.0375428571429
"2224","Corry",2,-79.57382,41.923855
"2225","Corryton",15,-83.8276566666667,36.125456
"2226","Corsica",12,-79.2391966666667,41.1819883333333
"2227","Corsicana",28,-96.4485325,32.0877860714286
"2228","Corte Madera",364,-122.514811263736,37.928249532967
"2229","Cortez",18,-94.1981944444444,31.8667733333333
"2230","Cortland",19,-77.3711447368421,42.2698926315789
"2231","Cortlandt Manor",564,-73.9162035283688,41.3017645744681
"2232","Corunna",11,-84.3849194545455,42.4568615454545
"2233","Corvallis",296,-123.245169256757,44.5681358108108
"2234","Corydon",17,-86.1890111764706,38.2167641176471
"2235","Cos Cob",6,-73.5990333333333,41.0316433333333
"2236","Cosby",27,-83.153197037037,35.8069948148148
"2237","Coshocton",1,-81.82957,40.24593
"2238","Cosmopolis",19,-123.726026315789,46.9294942105263
"2239","Cosmos",13,-94.6752538461539,44.9384315384615
"2240","Cosmos township",1,-94.70007,44.89201
"2241","Costa Mesa",2130,-117.898736384977,33.6805787840376
"2242","Cotati",221,-122.716557466063,38.3254401809955
"2243","Cotopaxi",16,-105.569,38.417130625
"2244","Cottage Grove",749,-113.835184205607,43.9348954072096
"2245","Cottage Hills",1,-90.06401,38.90512
"2246","Cottageville",84,-80.4927770238095,33.0590633333333
"2247","Cottekill",1,-74.10423,41.85611
"2248","Cotton",20,-92.480319,47.198744
"2249","Cotton Valley",2,-93.46201,32.798085
"2250","Cottondale",478,-86.7540659414226,32.3860216317992
"2251","Cottontown",4,-86.5670575,36.462075
"2252","Cottonwood",184,-118.792428097826,39.4940922826087
"2253","Cottonwood Falls",2,-96.3952,38.24939
"2254","Cotuit",11,-70.4464672727273,41.6354290909091
"2255","Cotulla",29,-99.1933596551724,28.4239934482759
"2256","Coudersport",25,-78.0044352,41.772348
"2257","Cougar",1,-122.298,46.05529
"2258","Coulee City",4,-119.406525,47.581625
"2259","Coulee Dam",2,-118.9647,47.97754
"2260","Coulterville",33,-118.355837272727,37.7459133333333
"2261","Counce",1,-88.24378,35.0537
"2262","Council",8,-106.92122625,42.24393375
"2263","Council Bluffs",698,-95.8584336962751,41.2433167335244
"2264","Council Grove",1,-96.49059,38.66107
"2265","Counselor",2,-106.96805,36.045695
"2266","Country Club Hills",62,-87.7386875806452,41.5671680645161
"2267","Countryside",13,-87.8779138461538,41.7680746153846
"2268","Coupeville",48,-122.67355,48.2019158333333
"2269","Coupland",29,-97.45108,30.4454137931034
"2270","Courtland",97,-99.9684364948454,40.1536720618557
"2271","Coushatta",2,-93.424075,31.998005
"2272","Cove",10,-117.98333,45.397526
"2273","Cove City",1,-77.32754,35.15445
"2274","Covelo",22,-123.233536363636,39.80341
"2275","Coventry",39,-72.183451025641,41.7652230769231
"2276","Covert",15,-86.3066846666667,42.3011546666667
"2277","Covesville",11,-78.7090418181818,37.8856954545455
"2278","Covina",1380,-117.859391521739,34.0806537318841
"2279","Covington",1705,-84.6521580668622,37.7879970686217
"2280","Cowansville",5,-79.592928,40.895892
"2281","Coward",71,-79.7512545070422,33.9916426760563
"2282","Cowarts",2,-85.30335,31.19243
"2283","Coweta",5,-95.65277,35.983676
"2284","Cowpens",513,-81.8176155555555,35.0480352436647
"2285","Coxs Creek",2,-85.485135,37.9906
"2286","Coxsackie",8,-73.8552575,42.33187875
"2287","Coyanosa",3,-103.067,31.07978
"2288","Coyle",3,-97.2412366666667,35.9666433333333
"2289","Coyote",92,-121.729106521739,37.2142240217391
"2290","Cozad",2,-99.98413,40.84304
"2291","Crab Orchard",18,-84.8535105555556,35.989555
"2292","Crabtree",4,-122.891175,44.6314775
"2293","Crafton",1,-80.04989,40.42532
"2294","Craig",15,-102.643430666667,40.4627426666667
"2295","Craigmont",6,-116.482783333333,46.2350733333333
"2296","Craigsville",2,-79.35821,38.085575
"2297","Cramerton",2,-81.08067,35.24434
"2298","Cranberry",9,-79.6766211111111,41.3332766666667
"2299","Cranberry Township",142,-80.1040208450704,40.686065915493
"2300","Cranbury",66,-74.4948081818182,40.3126762121212
"2301","Crandall",20,-95.2760385,32.8596845
"2302","Crane",3,-102.444466666667,31.5078933333333
"2303","Cranesville",2,-80.312995,41.93226
"2304","Cranford",525,-74.2886385333333,40.6501661333333
"2305","Cranston",795,-71.4432381761006,41.7757084402516
"2306","Craryville",75,-73.6376644,42.1995392
"2307","Crawford",5,-97.363178,38.031914
"2308","Crawfordsville",74,-88.1078862162162,38.435677027027
"2309","Crawfordville",159,-84.0022859119497,30.9795171069182
"2310","Crawley",5,-80.590648,37.886738
"2311","Cream Ridge",11,-74.5108781818182,40.1444609090909
"2312","Creede",22,-106.823268181818,37.4745322727273
"2313","Creedmoor",87,-84.6333574712644,34.2297436781609
"2314","Creighton",17,-79.7783464705882,40.5838794117647
"2315","Creola",28,-87.819055,31.1979803571429
"2316","Crescent",230,-115.037628217391,42.9309436956522
"2317","Crescent City",130,-113.894031384615,39.1815001538462
"2318","Crescent Lake",57,-121.952524561404,43.5297854385965
"2319","Crescent Mills",10,-120.96023,40.060961
"2320","Crescent Springs",39,-84.5753446153846,39.0513433333333
"2321","Crescent Valley",60,-116.340375,40.651419
"2322","Cresco",1,-75.27458,41.16656
"2323","Cresskill",5,-73.96995,40.943004
"2324","Cresson",3,-78.57408,40.4601733333333
"2325","Cressona",2,-76.19388,40.634565
"2326","Crest Hill",9,-88.1272077777778,41.56747
"2327","Crestline",145,-117.283062758621,34.2411877931034
"2328","Creston",13,-106.454795384615,38.4862830769231
"2329","Crestview",243,-86.5625638271605,30.7371702880658
"2330","Crestview Hills",40,-84.573249,39.0252945
"2331","Crestwood",64,-85.83687078125,38.86466015625
"2332","Creswell",207,-122.787927149758,43.8723992753623
"2333","Crete",10,-87.613165,41.422919
"2334","Creve Coeur",90,-89.6055965555556,40.6370852222222
"2335","Crewe",36,-78.1282125,37.1729644444444
"2336","Crimora",7,-78.8438857142857,38.1567842857143
"2337","Cripple Creek",3,-105.172566666667,38.74765
"2338","Crisfield",1,-75.81906,38.00772
"2339","Crittenden",27,-84.6018903703704,38.8009014814815
"2340","Crivitz",6,-87.9987983333333,45.181075
"2341","Croatan",1,-75.73219,35.88697
"2342","Crockett",406,-121.111653990148,37.7662095320197
"2343","Crofton",34,-77.0126588235294,38.9535732352941
"2344","Cromwell",318,-73.4929877672956,41.786942327044
"2345","Crookston",1,-96.61091,47.78303
"2346","Crooksville",2,-82.101675,39.772695
"2347","Cropseyville",18,-73.4965444444444,42.7641355555556
"2348","Cropwell",4,-86.325485,33.4988775
"2349","Crosby",23,-94.811972173913,33.5384517391304
